strategy,family,independence_group,evidence,description,implementation_note,start,end,years,cagr,stress_cagr,annual_vol,excess_shy_sharpe,max_drawdown,ulcer_index,calmar,cvar_5pct_daily,worst_calendar_year,best_calendar_year,largest_year_abs_excess_share,annual_turnover,cagr_2007_2012,cagr_2013_2021,rolling_3y_min,rolling_3y_target_share,rolling_5y_min,rolling_5y_target_share,latest_weights,GFC_return,GFC_maxdd,2011_euro_US_downgrade_return,2011_euro_US_downgrade_maxdd,2018_Q4_return,2018_Q4_maxdd,COVID_crash_return,COVID_crash_maxdd,deflated_sharpe_probability,target_gate,selection_score,max_underwater_days,max_trough_to_recovery_days,max_5pct_trough_to_recovery_days,median_5pct_trough_to_recovery_days,share_5pct_recovered_within_20d,n_5pct_drawdowns,n_unrecovered_5pct_drawdowns,suite,max_recovery_days,duration_hard_pass,objective_gate,joint_gate
recovery_sector_barbell_M_cyc35_mom126_ma50_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 50d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09110446227312807,0.08899641313635942,0.1272677656293646,0.5874883156739771,-0.27576684420700903,0.06078265223916052,0.3303677152890032,-0.019640429679027814,-0.1546144780610219,0.30406889416267857,0.15839651603008262,3.86696875634531,0.05179519769075713,0.11809934199565553,-0.015097356538868567,0.40966247518199866,0.028269250811629343,0.528196981731533,"{""SHY"": 0.10858009834298712, ""XLK"": 0.11391730509822515, ""XLP"": 0.24257851558282711, ""XLU"": 0.18279090401269574, ""XLV"": 0.24114312442720562, ""XLY"": 0.11099005253605929}",-0.2621565179858899,-0.27576684420701025,-0.09208591948376799,-0.14203706305399033,-0.08420745945350172,-0.08715341897580475,-0.205364243463101,-0.205364243463101,,,,573,262,262,51.0,0.1875,16,0,recovery_sweep,573.0,False,False,False
recovery_sector_barbell_M_cyc65_mom126_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09770860814699711,0.09456944734381967,0.1474303866019788,0.5671280456827972,-0.24516579069723599,0.0747165499190157,0.3985409541401352,-0.023068069561953588,-0.17096555008849146,0.3524598346049641,0.17058522364952217,5.725808200581246,0.056953015203003776,0.12572332411372122,-0.015854154171826007,0.45962938451356716,0.020277107686889506,0.5103256552819698,"{""XLK"": 0.3220366781130805, ""XLP"": 0.13255193933524878, ""XLU"": 0.09988225363450691, ""XLV"": 0.13176759995991225, ""XLY"": 0.3137615289572515}",-0.22903806685702432,-0.24516579069723665,-0.10324913205812414,-0.16728658278417974,-0.07137162423792998,-0.08457589710219537,-0.2270391633255242,-0.2310342839836318,,,,550,263,263,23.0,0.4,20,0,recovery_sweep,550.0,False,True,False
recovery_sector_barbell_M_cyc50_mom63_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 50% cyclical budget, 63d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.11287705145449212,0.11036169763770665,0.1266638346248422,0.7397996023767265,-0.22986214601468968,0.05453777113506472,0.49106411565164165,-0.019554258051977514,-0.1318165609380706,0.3076356527476456,0.1392902668135617,4.524449023900777,0.084465042223699,0.13221351415068794,0.02092624071726501,0.4940436796823296,0.033155239374069057,0.5849880857823669,"{""XLE"": 0.1624994530160337, ""XLK"": 0.16342242769259843, ""XLP"": 0.18738247769292846, ""XLU"": 0.1411988708535653, ""XLV"": 0.18627369379855654, ""XLY"": 0.15922307694631768}",-0.21305441227837885,-0.22986214601469113,-0.042609877533315466,-0.06513924063348309,-0.08044460944177878,-0.08195301150574008,-0.18342974758620434,-0.18536675744826125,,,,533,268,268,24.0,0.42857142857142855,21,0,recovery_sweep,533.0,False,True,False
recovery_sector_barbell_W_cyc50_mom63_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 63d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09355667776930998,0.0878527703344616,0.1251771646526888,0.6120424520973167,-0.26142876592247666,0.061850705021631924,0.3578668071938687,-0.019509124715631578,-0.15604278815545403,0.3027846066283115,0.15420129644506186,10.456573548168736,0.05713032622128389,0.11851330309209973,0.003925422013855595,0.37260092653871607,0.02089316765333815,0.43606036536934073,"{""XLB"": 0.1677396723741838, ""XLK"": 0.16333245345254935, ""XLP"": 0.18213978657525776, ""XLU"": 0.14545202117827824, ""XLV"": 0.17598252161665512, ""XLY"": 0.1653535448030756}",-0.2520080604351612,-0.2614287659224782,-0.05335212185494376,-0.07746112634125057,-0.07740503195898607,-0.08087333567393873,-0.18896657669048034,-0.19102980634484568,,,,504,271,271,30.0,0.38095238095238093,21,0,recovery_sweep,504.0,False,False,False
recovery_sector_barbell_W_cyc35_mom126_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.0955915543985284,0.09197774355500798,0.12901015821462755,0.6121249738539654,-0.2993191012500305,0.0677961505728338,0.3193633617076707,-0.019916974033512638,-0.17882917477533944,0.30749753061693164,0.15635114056737515,6.606635029096477,0.0429599622802006,0.1321139099219868,-0.014702879380384393,0.43414956982131037,0.018385949117326383,0.5504368546465449,"{""XLB"": 0.11716649567391489, ""XLK"": 0.11408804446790698, ""XLP"": 0.23627500772809631, ""XLU"": 0.18868297846481258, ""XLV"": 0.22828769285838954, ""XLY"": 0.11549978080687971}",-0.28445420695496315,-0.2993191012500299,-0.11264190308329991,-0.14184696347987735,-0.0768606577023232,-0.08062552323237093,-0.22177118171475685,-0.22205723913877895,,,,524,271,271,47.5,0.25,16,0,recovery_sweep,524.0,False,False,False
recovery_SPY_trend_75d,Recovery-oriented fast trend,recovery_fast_trend,long_rule,Weekly SPY above 75d moving average; otherwise SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09385838313294315,0.08759991581437876,0.1164015867930432,0.659967281984483,-0.1538388380268746,0.059436247833777246,0.6101085027471849,-0.019252365036697625,-0.07501683371686674,0.2706872996143288,0.13608759973020393,11.470039404443927,0.0701695408082037,0.10992725559355776,0.01154878231487988,0.4543348775645268,0.03900439747677065,0.3324066719618745,"{""SPY"": 1.0}",-0.09891692819700038,-0.14942285967575641,-0.040545515173424196,-0.0440534260511678,-0.04697234867087707,-0.06704824332613313,-0.0720702783824031,-0.12437189310971453,,,,469,271,271,52.5,0.16666666666666666,18,0,recovery_sweep,469.0,False,True,False
recovery_sector_barbell_M_cyc35_mom63_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10855404605298391,0.10678275490134403,0.1320802187491217,0.6866915068346865,-0.2853758033397735,0.06401268223291062,0.3803898045404274,-0.020028426025344614,-0.16372942865810214,0.2955960053903317,0.1413509535966503,3.197681359719433,0.06455636387023511,0.13886435648933637,-0.01299008277732916,0.5440105890138981,0.03210230856998164,0.6187450357426529,"{""XLE"": 0.11274472055243126, ""XLK"": 0.11338509515095986, ""XLP"": 0.24144521367689892, ""XLU"": 0.1819369236863416, ""XLV"": 0.24001652852130595, ""XLY"": 0.11047151841206249}",-0.25969536664528403,-0.2853758033397713,-0.05262267077912297,-0.08210708833184321,-0.082845544522959,-0.08539462764827666,-0.2430137669626693,-0.2435357543672001,,,,582,271,271,59.0,0.35294117647058826,17,0,recovery_sweep,582.0,False,False,False
recovery_sector_barbell_W_cyc65_mom63_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09696232385349246,0.08838295922151107,0.13362183239905193,0.6056625469945637,-0.23499497387512946,0.06529354708358631,0.41261445832035476,-0.021028857656140855,-0.1592789599535671,0.32992042180944026,0.1563169998986037,15.698601298424334,0.06755118804848048,0.11700068285862075,0.010663867764961532,0.399735274652548,0.027960441893155608,0.45750595710881653,"{""XLK"": 0.3206015176620209, ""XLP"": 0.12833979467226778, ""XLU"": 0.10248876911346055, ""XLV"": 0.12400124714573214, ""XLY"": 0.3245686714065187}",-0.21544887941015733,-0.23499497387513002,-0.048550400665912874,-0.06550291947941944,-0.06736435873359048,-0.07350701688781824,-0.15445993188023066,-0.15810698377266064,,,,416,272,272,36.0,0.36,25,1,recovery_sweep,416.0,False,True,False
recovery_sector_barbell_M_cyc65_mom126_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10221536934625708,0.09994243750465492,0.13682754561323815,0.6281018645167071,-0.21331134857950207,0.06650207347787253,0.47918392540732996,-0.021666874694548838,-0.1353103761706842,0.35938780617370214,0.17634665520446713,4.1272732433491655,0.05665238898484515,0.13364887514584334,0.002671843570745125,0.4497021839841165,0.023946565650878382,0.5631453534551231,"{""XLE"": 0.2131490921950638, ""XLK"": 0.21435974989745865, ""XLP"": 0.13234734967525852, ""XLU"": 0.09972808858484696, ""XLV"": 0.1315642209025501, ""XLY"": 0.20885149874482192}",-0.1911098712142304,-0.21331134857950373,-0.10999963765018761,-0.17273534242376143,-0.07997001351956345,-0.0913288583983638,-0.20427703791001295,-0.2066625008171954,,,,437,273,273,26.0,0.375,24,0,recovery_sweep,437.0,False,True,False
recovery_sector_barbell_W_cyc65_mom63_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09003862331162416,0.08207224665969104,0.13542837072875216,0.5543869015248459,-0.22632473563854172,0.0704788808491912,0.3978293537274815,-0.021568747738557312,-0.1379624243133526,0.3299204218094407,0.16583069374987974,14.665792688197419,0.05300898624786887,0.1154230066636881,-0.006659113242347359,0.3553937789543349,0.01899423709364889,0.4436060365369341,"{""XLK"": 0.32060151766202083, ""XLP"": 0.12833979467226775, ""XLU"": 0.10248876911346054, ""XLV"": 0.12400124714573213, ""XLY"": 0.3245686714065187}",-0.1911152322394465,-0.21559822260144768,-0.048550400665912874,-0.06550291947941955,-0.06736435873359004,-0.07350701688781802,-0.2229732007254006,-0.22632473563854183,,,,550,275,275,31.0,0.42857142857142855,21,1,recovery_sweep,550.0,False,False,False
recovery_sector_barbell_M_cyc35_mom63_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.11108570448104937,0.10895934599719892,0.13725094678171817,0.6825511163026443,-0.2886623997890828,0.06571451664192109,0.3848291449188272,-0.020790047257514137,-0.16843000208999326,0.30264015644155706,0.14054167852284344,3.8304205542524743,0.06584126950647917,0.14228276991076783,-0.020053977560143044,0.5532759761747187,0.028889887269170078,0.631056393963463,"{""XLE"": 0.16941813272834394, ""XLP"": 0.24187501970177847, ""XLU"": 0.18226079668741535, ""XLV"": 0.24044379128811805, ""XLY"": 0.16600225959434423}",-0.2610819711521025,-0.28866239978908337,-0.05480191332389728,-0.0842185081673793,-0.08405045448009751,-0.08778476608131613,-0.2565003658957532,-0.25746691957733536,,,,588,277,277,34.5,0.2777777777777778,18,0,recovery_sweep,588.0,False,False,False
recovery_sector_barbell_W_cyc35_mom63_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 63d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09792559647490706,0.09336888169357938,0.13352285483358334,0.6117263071923907,-0.2940164885428511,0.068700726407154,0.3330615808665268,-0.020477346401935888,-0.17344825344170567,0.3005160290549196,0.1516087629841133,8.316100102779682,0.05530455820173774,0.1272654445759407,-0.017013146226469766,0.4814692256783587,0.02405516360055815,0.5722795869737887,"{""XLK"": 0.17153905735945238, ""XLP"": 0.2368369229940139, ""XLU"": 0.18913170914960928, ""XLV"": 0.22883061248781497, ""XLY"": 0.17366169800910952}",-0.26767596458983645,-0.2940164885428508,-0.06026747640100616,-0.09119630344805807,-0.07712931666758671,-0.08282684626023773,-0.2550038779778748,-0.25576289545337905,,,,588,277,277,45.0,0.125,16,0,recovery_sweep,588.0,False,False,False
recovery_sector_barbell_M_cyc35_mom126_ma200_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 200d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.10167650192629019,0.09984620147392231,0.14026466447240307,0.6127105685718164,-0.30631570468275304,0.07126392018859298,0.33193368923606165,-0.021359403908563435,-0.19080404481612334,0.31292755012642837,0.15541382551419994,3.3248552894879317,0.05706739416077111,0.13242939602238168,-0.021832464918753902,0.5241561879549967,0.026944221715939687,0.6036536934074662,"{""XLK"": 0.1702166099108103, ""XLP"": 0.24164249393658815, ""XLU"": 0.18208558086204327, ""XLV"": 0.24021264142971818, ""XLY"": 0.16584267386083987}",-0.28582367659881613,-0.3063157046827514,-0.09021998780859919,-0.143800067788994,-0.07905541940033978,-0.08176800537795192,-0.2565003658957532,-0.25746691957733536,,,,578,278,278,36.0,0.29411764705882354,17,0,recovery_sweep,578.0,False,False,False
recovery_sector_barbell_W_cyc35_mom126_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09695555443488235,0.09397862965002157,0.13351065636254958,0.6049654407409859,-0.30523869996831376,0.0718162652535182,0.31763847259520867,-0.02055416524398597,-0.18576671477844675,0.3072440597074757,0.15697592630931223,5.434024376203582,0.04592897077069269,0.13231716421206619,-0.021806344923728016,0.43414956982131037,0.014939553098578306,0.6000794281175537,"{""XLB"": 0.11716649567391489, ""XLK"": 0.11408804446790698, ""XLP"": 0.23627500772809631, ""XLU"": 0.18868297846481258, ""XLV"": 0.22828769285838957, ""XLY"": 0.11549978080687973}",-0.28811937642886265,-0.3052386999683113,-0.11837939045756374,-0.14739561653136646,-0.09321586530534254,-0.09691402892537515,-0.24536582814626529,-0.2456432127691519,,,,589,278,278,50.0,0.3125,16,0,recovery_sweep,589.0,False,False,False
recovery_sector_barbell_M_cyc65_mom63_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.11447677630635722,0.11129355320345136,0.12839691239644913,0.7434196654962463,-0.18388173430773458,0.05668504175796181,0.622556540144303,-0.020079648826385004,-0.10597785937653459,0.31955398203721774,0.14243667471878227,5.71889845099769,0.09255804308062854,0.1293198253661203,0.025745058937679977,0.5122435473196558,0.0330518909162536,0.5079428117553614,"{""XLE"": 0.2131490921950638, ""XLK"": 0.21435974989745868, ""XLP"": 0.13234734967525855, ""XLU"": 0.09972808858484698, ""XLV"": 0.13156422090255013, ""XLY"": 0.20885149874482192}",-0.16834891431434063,-0.18388173430773636,-0.03253999584062983,-0.04808963538970379,-0.07856049592260217,-0.08925800226646197,-0.15160889927657495,-0.15503883415708342,,,,545,280,280,25.0,0.4,25,0,recovery_sweep,545.0,False,True,False
recovery_sector_barbell_W_cyc35_mom126_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09438242318271484,0.09017529685687142,0.13207836280720306,0.5928916975784783,-0.31498301303365894,0.07309971759263313,0.2996428990684306,-0.02050492348866452,-0.19510639459747792,0.31307196423964934,0.1630426754394812,7.701806565677529,0.03817774826665277,0.13349751114579478,-0.02142459601824065,0.4586366644606221,0.01243083428711289,0.5591739475774424,"{""XLK"": 0.1715390573594524, ""XLP"": 0.2368369229940139, ""XLU"": 0.18913170914960928, ""XLV"": 0.22883061248781497, ""XLY"": 0.17366169800910955}",-0.29312199158004837,-0.31498301303365817,-0.11631452612661419,-0.14539871178483565,-0.08444237289369017,-0.08598027901384608,-0.22041380058769489,-0.22161124672665056,,,,581,283,283,42.0,0.06666666666666667,15,0,recovery_sweep,581.0,False,False,False
recovery_sector_barbell_M_cyc35_mom126_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 35% cyclical budget, 126d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09342080267649289,0.09096841546094114,0.13187094275272968,0.5873341210839718,-0.28974753742350634,0.06476658776246401,0.32242138624269095,-0.020342257172933784,-0.16961816963434162,0.30617960658959076,0.155528872923404,4.48972507953047,0.05313880365592172,0.12110310631932553,-0.021716664522390294,0.45764394440767703,0.028492095276550833,0.56791104050834,"{""XLK"": 0.1702166099108103, ""XLP"": 0.24164249393658818, ""XLU"": 0.18208558086204335, ""XLV"": 0.24021264142971824, ""XLY"": 0.1658426738608399}",-0.28048895566780974,-0.2897475374235059,-0.09021998780860008,-0.14380006778899412,-0.08038859711023494,-0.08176800537795181,-0.21452866635412493,-0.21515536212841602,,,,634,283,283,59.0,0.17647058823529413,17,0,recovery_sweep,634.0,False,False,False
SPY_vol_target_15,Equity P&L control,pnl_vol,long_rule,Weekly unlevered SPY 63d volatility target 15%; residual SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.0930814321278832,0.0922862679931177,0.1414778399646309,0.5518205495141364,-0.3056526192970702,0.0880115945142123,0.3045334024682949,-0.0222103899300642,-0.2070603124315887,0.3230772717957066,0.148295631880016,1.4553735669423895,0.0397885329912617,0.1300857853014114,-0.0391202514526792,0.4884182660489742,0.0051760035452779,0.5893566322478158,"{""SPY"": 1.0}",-0.3007101576660546,-0.3056526192970703,-0.1492879278192125,-0.1659731379751189,-0.1621991335220364,-0.1650998029883146,-0.2656027333168882,-0.2690972698371345,0.7353027731090048,False,-0.0861694630622798,638,284,284,48.5,0.25,16,0,original_104,,,False,
credit_canary_equity_allocation,Macro-conditioned allocation,credit_regime,long_rule,Weekly SPY/QQQ only when HYG/IEF and SPY trends are positive; otherwise IEF/GLD/SHY.,ETF-only,2008-01-28,2021-12-31,13.924603174603174,0.1151336225210772,0.1110433228103491,0.1110578380218038,0.9201217961300427,-0.12900122109732,0.0444644759964748,0.8925002534217806,-0.0173271470292565,-0.0187921231749357,0.3340674206794429,0.2003513944121398,7.345968322098944,0.0874899345819648,0.1305753259131366,0.0243527149610029,0.6535947712418301,0.0763184947272836,0.7044444444444444,"{""QQQ"": 0.24827508929830366, ""SPY"": 0.7517249107016963}",,,0.010416031606893,-0.039344180091995,-0.102838422001976,-0.1277377643547024,-0.0342614696650362,-0.0720333600598459,0.9745328264387896,False,0.7096137096295756,453,295,295,28.0,0.375,16,0,original_104,,,False,
recovery_sector_barbell_W_cyc50_mom126_ma200_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"W defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 200d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09304162089649792,0.08900651890151945,0.13133843053400354,0.586052555467362,-0.2719029521012639,0.07287269006529189,0.34218687284368554,-0.020582930839668095,-0.1729151422031029,0.3250159528247649,0.15928777833593313,7.395336956521232,0.041322191278992504,0.12890839265141274,-0.016312289387560575,0.3785572468563865,0.007023241154219484,0.5198570293884035,"{""XLB"": 0.16773967237418383, ""XLK"": 0.16333245345254938, ""XLP"": 0.1821397865752578, ""XLU"": 0.14545202117827827, ""XLV"": 0.17598252161665515, ""XLY"": 0.16535354480307562}",-0.2598479879997295,-0.2719029521012645,-0.1366650572699818,-0.15865226760234763,-0.09518943790370671,-0.09824330892689903,-0.22501228838295584,-0.226361722819299,,,,556,300,300,26.0,0.35,20,0,recovery_sweep,556.0,False,False,False
recovery_sector_barbell_M_cyc50_mom126_ma100_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 50% cyclical budget, 126d momentum, 100d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09656989836868535,0.09405765381448239,0.13409297993900152,0.6006819343424862,-0.26644903670503706,0.06744201839402449,0.362432904854483,-0.020926185479899453,-0.17041173049787062,0.33369959471712884,0.16622894434982363,4.585949719189333,0.049919254996374285,0.12878742298149204,-0.0049433268776605255,0.414295168762409,0.0260994359119342,0.494440031771247,"{""XLK"": 0.24542243028356767, ""XLP"": 0.18760323054499053, ""XLU"": 0.1413652154009992, ""XLV"": 0.18649314040677978, ""XLY"": 0.23911598336366297}",-0.25018126356393966,-0.26644903670503917,-0.1053024255624283,-0.16287137565958965,-0.07688127424537305,-0.07737281654912087,-0.18302757303663697,-0.18567547985922983,,,,513,302,302,27.0,0.4444444444444444,18,0,recovery_sweep,513.0,False,False,False
recovery_sector_barbell_M_cyc65_mom63_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 65% cyclical budget, 63d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09327404649103843,0.08882658688961609,0.13063664906901176,0.5912197197323614,-0.20133908599884498,0.06274225120471591,0.4632684509731683,-0.02066797495775645,-0.11316824701052042,0.3089416051941125,0.1488676703626808,8.14969210812902,0.08613055942714576,0.0980582200252782,0.011816117101520751,0.4119788219722038,0.028555073203886616,0.4142176330420969,"{""XLK"": 0.32203667811308057, ""XLP"": 0.13255193933524875, ""XLU"": 0.09988225363450691, ""XLV"": 0.13176759995991227, ""XLY"": 0.3137615289572515}",-0.18967462692539816,-0.20133908599884853,-0.036639573373225875,-0.05228531300850592,-0.08084990701722439,-0.09279067823720055,-0.14955844744945446,-0.1531517642900193,,,,545,323,323,43.5,0.3,20,1,recovery_sweep,545.0,False,True,False
QQQ_60_IEF_40,Fixed allocation,balanced_growth,long_rule,"Quarterly rebalanced fixed ETF weights: {'QQQ': 0.6, 'IEF': 0.4}",ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.126725426192527,0.1265870519694765,0.1201858000633426,0.8779749611528569,-0.3054915278508915,0.0607140072835276,0.4148246829757613,-0.0180924812749759,-0.208474451446853,0.3487257431285695,0.1405905816724339,0.2456340232543548,0.0891294546233238,0.1524846617534119,0.0270690404230333,0.7845797485109199,0.0688603307366118,0.8423351866560762,"{""IEF"": 0.37540025976912716, ""QQQ"": 0.6245997402308728}",-0.2859756934481098,-0.305491527850891,-0.0396260641895788,-0.0736594316986071,-0.1223479682530004,-0.1225941244940512,-0.1424555079603987,-0.1525119022407893,0.9701287858430956,False,0.2465631648948455,590,324,324,33.0,0.23529411764705882,17,0,original_104,,,False,
recovery_sector_barbell_M_cyc50_mom63_ma50_top2,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 50% cyclical budget, 63d momentum, 50d trend, top 2.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09653703034942396,0.09303725801650753,0.12751487999514108,0.6239197970172615,-0.239069512028508,0.05819991213931114,0.4038031848156043,-0.019869389701020552,-0.13701867738151174,0.2995593459517285,0.144082554693421,6.3915734641915245,0.07960004412212851,0.10796557180814403,0.004404080683088507,0.43381866313699535,0.02971285777881527,0.5103256552819698,"{""XLK"": 0.24542243028356764, ""XLP"": 0.1876032305449905, ""XLU"": 0.14136521540099917, ""XLV"": 0.18649314040677978, ""XLY"": 0.23911598336366294}",-0.22855457123636502,-0.23906951202850912,-0.04574336524931599,-0.06819899092430337,-0.082185956619097,-0.0853949865256699,-0.18192584358262076,-0.18398703863069799,,,,493,329,329,45.0,0.25,20,0,recovery_sweep,493.0,False,True,False
QQQ_70_IEF_30,Fixed allocation,balanced_growth,long_rule,"Quarterly rebalanced fixed ETF weights: {'QQQ': 0.7, 'IEF': 0.3}",ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.1382754354882829,0.1381484113053548,0.1434641014723057,0.8259011420155514,-0.3682079430676528,0.0767318364141045,0.3755362644712877,-0.0217056955249165,-0.2642490054973027,0.3853998194838097,0.1531529702937872,0.2231928170939117,0.0877281303421377,0.1732406366672123,0.0120070659392876,0.8534083388484447,0.063027637026289,0.8665607625099285,"{""IEF"": 0.27869361543364923, ""QQQ"": 0.7213063845663508}",-0.3491624534774845,-0.3682079430676511,-0.0626061332566009,-0.0931911079962709,-0.1480728445305372,-0.1486940303160786,-0.1754498162010664,-0.1858363148899335,0.9539293489889928,False,0.1447589503719492,614,348,348,39.0,0.3333333333333333,21,0,original_104,,,False,
sector_low_ulcer_positive_trend,Sector allocation,sector_ulcer,long_rule,Monthly four lowest 252d-Ulcer sectors with positive return and 200d trend; residual SHY.,ETF-only,2007-01-03,2021-12-31,14.988095238095235,0.1019239704455556,0.0994952852148929,0.1249427187792114,0.6761822233013124,-0.163746592025946,0.0648164659176996,0.622449415187863,-0.0197629939397545,-0.1048933252467591,0.4179358218880411,0.1947605534031862,4.411431073098002,0.0445514127654698,0.141876615368421,-0.0341590307987393,0.4913964262078094,0.0161596452658752,0.6600476568705321,"{""XLF"": 0.24340753298020237, ""XLK"": 0.2437796770085743, ""XLP"": 0.2584768131787582, ""XLV"": 0.254335976832465}",-0.1208991395970058,-0.159621184008506,-0.0826328749378271,-0.1338822440890327,-0.1281275260629266,-0.1310771477165035,-0.122754164691173,-0.1238046967973174,0.8651534035871128,True,0.3979158925943292,573,352,352,31.0,0.3684210526315789,19,0,original_104,,,True,
recovery_sector_barbell_M_cyc65_mom126_ma100_top3,Recovery-oriented sector barbell,recovery_sector_barbell,long_rule,"M defensive/cyclical barbell; 65% cyclical budget, 126d momentum, 100d trend, top 3.",ETF-only,2007-01-03,2021-12-31,14.988095238095237,0.09830099544263327,0.09569558873889861,0.12982047161206817,0.6282437406473939,-0.19779526887281795,0.06468639906561867,0.4969835527554537,-0.020665263133749827,-0.12405112182172973,0.3542273462344152,0.1713896157870167,4.748469153563006,0.055472898524839165,0.1277878494341198,0.01911042193872392,0.3457974851091992,0.026624433880940268,0.4221604447974583,"{""XLE"": 0.2131490921950638, ""XLK"": 0.21435974989745862, ""XLP"": 0.13234734967525855, ""XLU"": 0.09972808858484697, ""XLV"": 0.13156422090255013, ""XLY"": 0.2088514987448219}",-0.18516130368530814,-0.19779526887281607,-0.11061458057653517,-0.16609214598076683,-0.08119364621597758,-0.09132885839836402,-0.15379811171645696,-0.15633490317863397,,,,532,368,368,25.0,0.38095238095238093,21,0,recovery_sweep,532.0,False,True,False
